type, event, jet, pt, mass, eta, phi, charge
2,710,1,10.0533,0.49368,0.495221,4.65253,-1
2,710,1,3.77549,0.13957,0.62302,4.83954,1
2,710,1,2.64483,-2.98023e-08,0.580415,4.73985,0
2,710,1,2.16715,0.13957,0.387326,4.65089,-1
2,710,1,4.93412,0.13957,0.598668,4.84955,1
2,710,1,3.31728,0.13957,0.580082,4.87745,1
2,710,1,1.41813,2.98023e-08,0.566763,4.80331,0
2,710,1,5.08169,0.13957,0.545124,4.80213,1
2,710,1,1.81791,4.71216e-08,0.504823,4.74647,0
2,710,1,2.16215,0.13957,0.415855,4.74695,-1
2,710,1,1.57101,0.13957,0.486577,4.81869,-1
2,710,1,6.08232,0.13957,0.45198,4.93805,-1
2,710,1,5.64255,4.12953e-07,0.450368,4.91042,0
2,710,1,2.37143,0.13957,0.445608,4.88653,-1
2,710,1,1.7707,0,0.38485,4.8777,0
2,710,1,3.64252,1.83714e-07,0.384991,4.91176,0
2,710,1,1.65986,0.13957,0.379856,4.91189,1
2,710,1,9.36871,0.93957,0.364115,4.92315,0
2,710,1,8.97153,0.13957,0.370625,4.92175,-1
2,710,1,9.88248,4.91512e-07,0.371132,4.92949,0
2,710,1,2.21229,-5.96046e-08,0.42508,4.88699,0
2,710,1,2.5517,4.21468e-08,0.436676,4.82291,0
2,710,1,1.51298,0,0.358209,4.76852,0
2,710,1,5.89419,0,0.402146,4.81857,0
2,710,1,6.90782,0.13957,0.353907,4.7992,1
2,710,1,3.38619,7.30005e-08,0.385976,4.8213,0
2,710,1,3.02561,0,0.386869,4.83514,0
2,710,1,28.1389,0.93827,0.337878,4.86045,-1
2,710,1,4.1536,0.13957,0.365923,4.8222,1
2,710,1,9.65154,1.19209e-07,0.362405,4.8301,0
1,710,1,180.443,26.0739,0.445783,4.83799,-0.180104
2,710,2,2.26174,-4.21468e-08,-1.29367,1.39881,0
2,710,2,2.6189,6.664e-08,-1.23374,0.560377,0
2,710,2,4.20455,0.13957,-1.68638,0.92394,-1
2,710,2,10.1946,0.13957,-1.63729,1.02251,1
2,710,2,2.70334,0.13957,-1.54849,0.988689,1
2,710,2,2.49952,0.13957,-1.45725,1.02714,-1
2,710,2,2.53735,1.29905e-07,-1.41836,0.914479,0
2,710,2,2.03142,0.13957,-1.40622,0.971458,-1
2,710,2,8.32573,0.13957,-1.44884,0.916425,1
2,710,2,5.24605,0.49368,-1.41311,0.943564,1
2,710,2,1.88124,-2.10734e-08,-1.47696,0.934006,0
2,710,2,8.92505,0.13957,-1.46027,0.963878,1
2,710,2,9.64145,-6.63729e-07,-1.43622,0.95983,0
2,710,2,52.0349,0.13957,-1.44696,0.957114,-1
2,710,2,15.6867,-8.92081e-07,-1.43949,0.949355,0
1,710,2,130.329,15.383,-1.4681,0.958453,-0.194014
2,710,3,2.12526,1.6049e-07,-1.82007,1.49605,0
2,710,3,1.38703,5.96046e-08,-1.74712,1.46677,0
2,710,3,1.32305,0.13957,-1.79821,1.50008,1
2,710,3,1.41176,0.13957,-1.91849,1.9645,1
2,710,3,1.37455,0.49368,-1.3635,1.57706,1
2,710,3,1.71054,0.13957,-1.70399,1.61613,-1
2,710,3,5.25662,0.13957,-1.74997,1.81095,1
2,710,3,2.01743,-1.49012e-07,-1.31336,1.99924,0
2,710,3,1.4578,0.13957,-1.57185,1.65368,1
2,710,3,3.83662,0.13957,-1.66664,1.8471,-1
2,710,3,1.45446,0.13957,-1.5445,1.75355,-1
2,710,3,6.92283,0.93957,-1.5682,1.89815,0
2,710,3,2.52056,0.13957,-1.45855,1.93533,1
2,710,3,7.80096,0.13957,-1.41722,1.91591,1
2,710,3,4.25569,0.93957,-1.50833,1.77935,0
2,710,3,7.22639,0.49368,-1.46803,1.7933,1
2,710,3,4.83119,0.93957,-1.48608,1.80775,0
2,710,3,6.05601,0.93957,-1.52039,1.83336,0
2,710,3,2.8599,0.13957,-1.50905,1.85155,-1
2,710,3,7.26477,-3.86282e-07,-1.4702,1.89031,0
2,710,3,4.14925,-2.06477e-07,-1.4733,1.86592,0
2,710,3,4.1728,-1.57699e-07,-1.45434,1.85424,0
2,710,3,9.14271,3.95372e-07,-1.47326,1.8433,0
1,710,3,90.0386,17.4714,-1.54277,1.82458,0.204401
2,710,4,1.73359,0.49368,0.893092,3.98894,1
2,710,4,6.31916,0.93957,1.18713,4.49003,0
2,710,4,2.3538,0.49761,1.15094,4.51446,0
2,710,4,5.26444,0.93827,1.09188,4.55223,-1
2,710,4,2.37032,0.13957,0.938788,4.68632,1
2,710,4,1.47375,0.13957,1.05943,4.34592,-1
2,710,4,2.7482,0.13957,0.868259,4.28823,1
2,710,4,6.87735,0.13957,0.836623,4.52533,-1
2,710,4,1.09235,0.13957,0.88538,4.41104,1
2,710,4,4.6897,0.13957,0.809581,4.36032,1
2,710,4,3.85596,0.49368,0.795816,4.41228,-1
2,710,4,2.36391,5.16191e-08,0.684349,4.36289,0
2,710,4,19.2331,0.49368,0.639154,4.38909,1
2,710,4,19.3999,0.13957,0.664921,4.38611,-1
2,710,4,9.08821,1.19209e-07,0.671131,4.38884,0
1,710,4,88.4478,19.6837,0.804683,4.41459,-0.0563117
2,710,5,1.15806,7.14635e-08,-1.95309,1.3953,0
2,710,5,1.37087,0.13957,-2.32608,1.95647,-1
2,710,5,1.40389,0.13957,-1.98039,1.44099,-1
2,710,5,4.05851,0.49368,-1.89373,1.71222,-1
2,710,5,2.98462,0.13957,-2.03684,1.84394,1
2,710,5,2.1104,1.65932e-07,-2.04151,1.56823,0
2,710,5,2.82076,0.49368,-1.99473,1.72502,1
2,710,5,2.09035,0.13957,-2.00131,1.69644,-1
2,710,5,1.19172,-5.37269e-08,-2.12632,1.84201,0
2,710,5,3.46102,0.13957,-2.18216,1.82982,-1
2,710,5,2.14127,0.13957,-2.04755,1.68875,-1
2,710,5,1.85144,-1.53417e-07,-2.07899,1.76443,0
2,710,5,2.64862,-1.42927e-07,-2.09021,1.74791,0
2,710,5,3.47895,3.26468e-07,-2.08436,1.73587,0
2,710,5,1.80222,0.13957,-2.09365,1.6976,1
2,710,5,2.88649,0.13957,-2.2603,1.72558,1
2,710,5,1.18132,4.71216e-08,-2.26611,1.69335,0
2,710,5,3.37192,0.49368,-2.2259,1.6136,1
2,710,5,5.15494,0.13957,-2.13058,1.65807,-1
2,710,5,2.93361,0.13957,-2.15282,1.67735,-1
2,710,5,2.0321,1.39785e-07,-2.18135,1.71337,0
2,710,5,8.48506,0.13957,-2.18737,1.67889,1
2,710,5,4.65745,0.13957,-2.21324,1.68178,1
1,710,5,65.0083,10.0509,-2.12769,1.70183,0.0673153
#
0,711,4
2,711,1,1.2736,1.49012e-08,0.428986,2.28626,0
2,711,1,2.52741,0.13957,0.290048,2.36174,-1
2,711,1,1.11333,0.93827,0.365039,2.3858,-1
2,711,1,6.73692,0.13957,0.139495,2.30989,1
2,711,1,1.35298,3.332e-08,-0.0163736,2.2843,0
2,711,1,1.10352,-2.58096e-08,0.0710628,2.29467,0
2,711,1,4.80143,0.13957,0.165583,2.41513,-1
2,711,1,3.44709,0.13957,0.163535,2.51819,1
2,711,1,2.26702,0.13957,0.0820463,2.60247,-1
2,711,1,2.45322,4.21468e-08,-0.108336,2.3948,0
2,711,1,1.42228,2.98023e-08,0.0803182,2.5705,0
2,711,1,1.76897,-2.10734e-08,0.0161344,2.37416,0
2,711,1,8.75005,0.13957,0.035573,2.57158,1
2,711,1,1.8586,2.98023e-08,0.0384881,2.39941,0
2,711,1,3.64481,0.13957,0.0808967,2.50355,1
2,711,1,16.5675,4.12953e-07,0.071576,2.48328,0
2,711,1,9.65912,0.13957,0.0527242,2.44068,1
2,711,1,7.77382,0.13957,0.0602441,2.48968,-1
2,711,1,6.6955,1.68587e-07,0.0591079,2.48032,0
2,711,1,7.73923,0.13957,-0.0490366,2.42938,1
2,711,1,5.88073,0,-0.056638,2.45798,0
2,711,1,1.99002,0,0.00909591,2.53358,0
2,711,1,23.6125,0.13957,0.00898547,2.51384,-1
2,711,1,1.97741,5.16191e-08,-0.0497755,2.47339,0
2,711,1,6.17875,8.42937e-08,0.0178623,2.50033,0
2,711,1,6.56285,0.13957,0.00278916,2.5098,1
2,711,1,1.08643,2.58096e-08,-0.0158886,2.44175,0
2,711,1,1.5516,0,-0.0310356,2.45412,0
2,711,1,7.5545,0.13957,-0.0194897,2.44843,-1
2,711,1,8.3195,0.13957,-0.0311185,2.45707,-1
2,711,1,5.00873,8.42937e-08,-0.0167318,2.50074,0
2,711,1,6.12592,-1.19209e-07,-0.0129613,2.494,0
2,711,1,14.9508,0.13957,-0.000515787,2.48666,-1
2,711,1,8.09249,-1.19209e-07,-0.0149531,2.48727,0
2,711,1,26.8617,0.13957,-0.010053,2.47971,1
2,711,1,9.74092,-3.15398e-07,-0.0121189,2.47617,0
2,711,1,55.3043,-6.7435e-07,-0.00918954,2.47115,0
2,711,1,1.50994,2.10734e-08,-0.0137531,2.46946,0
1,711,1,284.934,27.0504,0.0184418,2.47313,0.00168768
2,711,2,3.47632,0.93957,-0.874432,5.58316,0
2,711,2,1.27542,1.49012e-08,-0.792196,5.88168,0
2,711,2,6.66263,0.13957,-0.809812,5.74874,-1
2,711,2,1.4208,-4.71216e-08,-0.925233,5.75133,0
2,711,2,10.1773,0.93957,-0.850442,5.79678,0
2,711,2,3.76104,0.13957,-0.931771,5.7864,1
2,711,2,3.9341,0.13957,-0.892762,5.78871,1
2,711,2,10.7557,0.93827,-0.896042,5.83368,-1
2,711,2,2.92242,0.49368,-0.930241,5.86089,1
2,711,2,13.6341,-1.68587e-07,-0.922671,5.86712,0
2,711,2,1.9323,0.93957,-1.41496,5.8971,0
2,711,2,4.82851,5.96046e-08,-1.17329,5.74639,0
2,711,2,1.52795,4.21468e-08,-1.04558,5.82653,0
2,711,2,11.4864,0.49368,-1.08249,5.78037,-1
2,711,2,6.18241,0.13957,-1.14919,5.77582,-1
2,711,2,1.39949,0.13957,-1.1691,5.7973,-1
2,711,2,2.35515,0.13957,-1.1594,5.81588,-1
2,711,2,2.32869,0.13957,-1.10759,5.88048,-1
2,711,2,3.9093,0.49761,-1.13138,5.83544,0
2,711,2,8.26928,0.93827,-1.13167,5.83449,1
2,711,2,6.60682,-4.98688e-07,-1.11663,5.8465,0
2,711,2,20.8194,-1.39021e-06,-1.12124,5.85704,0
1,711,2,129.465,22.0976,-1.02858,5.81548,-0.171854
2,711,3,1.03596,-4.71216e-08,0.580876,5.62628,0
2,711,3,1.48559,0.13957,0.599148,5.59007,-1
2,711,3,1.99664,0.13957,0.335862,5.72915,-1
2,711,3,7.62481,0.13957,0.464766,5.47333,1
2,711,3,2.0014,-4.21468e-08,0.502193,5.49653,0
2,711,3,6.09489,0.13957,0.42978,5.56166,1
2,711,3,1.32213,-2.58096e-08,0.362982,5.37807,0
2,711,3,1.57019,0.49368,0.00268983,5.51526,-1
2,711,3,1.61717,-2.98023e-08,0.30494,5.30628,0
2,711,3,2.51125,0.13957,0.200677,5.49979,-1
2,711,3,2.21351,0.13957,0.0398491,5.43255,1
2,711,3,1.89156,-2.98023e-08,0.248748,5.39973,0
2,711,3,3.38886,0.13957,0.0919735,5.33156,1
2,711,3,5.86583,0.49761,0.106751,5.37717,0
2,711,3,2.69007,0.13957,0.179864,5.34515,-1
2,711,3,3.3088,0.13957,0.17395,5.35025,1
2,711,3,4.52654,0.13957,0.186257,5.37305,1
2,711,3,4.3456,0.13957,0.164063,5.39789,-1
2,711,3,2.89636,0.13957,0.138292,5.415,-1
2,711,3,13.198,0.13957,0.148699,5.40506,-1
2,711,3,1.84544,-3.65002e-08,0.144216,5.39143,0
1,711,3,73.1523,13.6377,0.243099,5.43416,-0.0481575
2,711,4,3.93268,0.13957,-0.292234,5.441,1
2,711,4,1.14748,0,-0.297607,5.46069,0
2,711,4,6.08429,1.46001e-07,-0.35773,5.48311,0
2,711,4,1.81995,2.10734e-08,-0.413675,5.39641,0
2,711,4,1.31164,1.49012e-08,-0.48839,5.04573,0
2,711,4,2.97082,0.13957,-0.66009,5.38521,-1
2,711,4,1.7235,0.13957,-0.654492,5.39228,-1
2,711,4,3.36324,-1.1151e-07,-0.685694,5.35251,0
2,711,4,1.017,0.13957,-0.590967,5.24374,1
2,711,4,4.20942,0.93957,-0.943031,5.20151,0
2,711,4,2.0085,0.13957,-0.879785,5.00563,-1
2,711,4,1.87828,0.13957,-0.691322,5.07904,1
2,711,4,7.29551,0.13957,-0.716667,5.15136,1
2,711,4,1.22187,2.58096e-08,-0.768064,5.15288,0
2,711,4,5.21945,0.13957,-0.747494,5.12217,1
2,711,4,6.68935,0.13957,-0.755644,5.086,-1
1,711,4,51.2575,13.4575,-0.657134,5.24552,0.114673
#
0,712,2
2,712,1,1.22695,0.13957,-1.33414,1.4183,1
2,712,1,1.60845,-4.71216e-08,-0.856254,1.82286,0
2,712,1,2.76511,0.93827,-1.09208,1.82741,1
2,712,1,2.99892,-1.03238e-07,-1.19787,1.69912,0
2,712,1,2.90985,0.93957,-0.901623,1.70366,0
2,712,1,5.34885,0.13957,-0.859826,1.62001,-1
2,712,1,2.88033,0.13957,-0.951478,1.71196,-1
2,712,1,3.13086,0.13957,-1.09286,1.6725,1
2,712,1,4.78194,0.93827,-0.921269,1.52043,-1
2,712,1,1.8833,2.98023e-08,-0.957631,1.4693,0
2,712,1,2.56886,1.1151e-07,-0.993949,1.48979,0
2,712,1,1.94988,6.32203e-08,-0.964799,1.51047,0
2,712,1,12.4281,0.93957,-0.995656,1.62848,0
2,712,1,4.16845,0.13957,-1.04244,1.62976,1
2,712,1,12.0747,0.93827,-1.08575,1.57153,1
2,712,1,6.33802,0.13957,-0.962326,1.55736,-1
2,712,1,5.58871,0.49761,-0.974392,1.58158,0
2,712,1,6.83605,0.13957,-1.02734,1.51272,-1
2,712,1,6.42591,1.88486e-07,-1.03024,1.51851,0
2,712,1,5.81506,2.06477e-07,-1.00254,1.52396,0
2,712,1,1.01309,-4.21468e-08,-1.05367,1.55049,0
2,712,1,1.31573,0.13957,-1.03251,1.53472,-1
2,712,1,18.2824,0.93827,-1.04115,1.54533,-1
2,712,1,12.229,0.13957,-0.995844,1.59028,1
2,712,1,15.0587,-2.38419e-07,-1.00919,1.55834,0
2,712,1,18.7581,0.13957,-1.02716,1.5715,1
2,712,1,31.92,0.13957,-1.02141,1.57743,1
2,712,1,9.94142,2.06477e-07,-1.01903,1.57517,0
1,712,1,201.902,22.3082,-1.01788,1.57893,0.2002
2,712,2,5.27839,0.49761,-1.69281,4.97405,0
2,712,2,1.83335,6.98926e-08,-1.58671,4.96517,0
2,712,2,3.56772,0.93827,-1.6223,4.48194,1
2,712,2,11.7527,0.13957,-1.67993,4.52602,1
2,712,2,5.97235,-5.71708e-07,-1.67254,4.52053,0
2,712,2,4.6387,0.13957,-1.65706,4.54652,1
2,712,2,13.5236,0.13957,-1.65917,4.52003,-1
2,712,2,81.775,0.49368,-1.64631,4.52577,-1
2,712,2,5.89455,-4.53935e-07,-1.6498,4.51961,0
2,712,2,4.17873,-3.57628e-07,-1.63951,4.81064,0
2,712,2,6.06109,-4.21468e-07,-1.64036,4.85084,0
2,712,2,2.72123,0.93827,-1.73067,4.8257,-1
2,712,2,2.50046,-1.71201e-07,-1.66223,4.84567,0
2,712,2,3.5671,0.13957,-1.65561,4.83998,-1
2,712,2,21.564,0.49368,-1.66079,4.83451,1
2,712,2,5.89927,-3.37175e-07,-1.66159,4.83296,0
1,712,2,178.634,29.5895,-1.66552,4.6211,-0.332343
#
0,713,3
2,713,1,1.14481,-1.38188e-07,-2.17149,2.09168,0
2,713,1,1.33512,0.13957,-1.67872,1.43246,1
2,713,1,2.28997,1.03238e-07,-1.88809,2.08447,0
2,713,1,1.22346,0.49368,-2.21872,2.03923,-1
2,713,1,1.32551,0.13957,-1.71971,1.48593,1
2,713,1,1.59029,-5.96046e-08,-1.86562,2.01739,0
2,713,1,2.36466,-1.90828e-07,-2.12743,1.96,0
2,713,1,5.37816,0.13957,-2.0054,1.95742,-1
2,713,1,1.18765,-1.30757e-07,-2.14654,1.88173,0
2,713,1,7.42062,0.13957,-2.02881,1.90423,1
2,713,1,4.72305,-2.6656e-07,-1.99395,1.90301,0
2,713,1,2.44979,0.49761,-2.08414,1.87968,0
2,713,1,7.6673,0.13957,-2.10659,1.8468,-1
2,713,1,1.1942,2.10734e-08,-1.97552,1.88575,0
2,713,1,3.15623,4.21468e-08,-2.11465,1.81908,0
2,713,1,1.77082,1.87305e-07,-2.14824,1.7729,0
2,713,1,1.43586,-1.65932e-07,-2.15028,1.76771,0
2,713,1,2.94973,8.42937e-08,-2.01301,1.87227,0
2,713,1,1.89707,0.13957,-1.80266,1.80538,-1
2,713,1,3.33655,0.13957,-2.10728,1.78421,1
2,713,1,4.83896,2.38419e-07,-1.92519,1.5261,0
2,713,1,5.10031,0.13957,-1.9861,1.79408,-1
2,713,1,9.68885,0.13957,-1.94873,1.76241,1
2,713,1,12.727,-6.7435e-07,-1.87272,1.71333,0
2,713,1,1.9062,0.13957,-2.06568,1.68431,1
2,713,1,6.85137,0.13957,-1.94195,1.74179,1
2,713,1,7.31457,0.13957,-1.9431,1.74413,-1
2,713,1,5.09452,0.13957,-1.88706,1.64227,-1
2,713,1,1.27385,-6.32203e-08,-1.9254,1.58047,0
2,713,1,3.78038,0.13957,-1.97833,1.71213,1
2,713,1,6.32648,0.13957,-2.03122,1.66553,-1
2,713,1,5.09245,4.50005e-07,-2.00003,1.68679,0
2,713,1,8.98061,-3.95372e-07,-1.97073,1.69297,0
2,713,1,1.1794,-8.6888e-08,-1.94627,1.57884,0
2,713,1,3.28138,-4.53935e-07,-1.92469,1.60448,0
2,713,1,7.15594,0.13957,-1.93819,1.66778,-1
2,713,1,28.9959,0.13957,-1.93927,1.62567,-1
2,713,1,6.83259,0.13957,-1.94606,1.63436,-1
2,713,1,8.08545,0.13957,-1.96436,1.64661,1
2,713,1,8.5631,-2.06477e-07,-1.96439,1.64955,0
2,713,1,5.01237,0.13957,-1.98169,1.65492,1
2,713,1,2.34197,0.13957,-1.98065,1.65678,1
2,713,1,13.6003,0.13957,-1.9809,1.61605,-1
2,713,1,2.58226,1.73776e-07,-1.96883,1.62831,0
2,713,1,9.72292,-8.08517e-07,-1.97702,1.64185,0
2,713,1,18.1232,0.13957,-1.99065,1.63107,-1
2,713,1,3.49673,-2.79571e-07,-1.98318,1.63412,0
1,713,1,252.126,35.3426,-1.9822,1.70785,-0.250701
2,713,2,2.20792,0.13957,-0.0988314,4.23881,1
2,713,2,1.14925,0.13957,-0.231939,5.11633,-1
2,713,2,2.01116,0.49368,-0.232932,4.51678,1
2,713,2,1.08597,-2.58096e-08,-0.26945,4.61944,0
2,713,2,1.13872,0.13957,0.0210352,4.61819,1
2,713,2,5.28176,0.93827,-0.0088926,4.66522,-1
2,713,2,1.65343,0.49368,-0.15901,4.66202,1
2,713,2,7.4279,0.93827,-0.143042,4.81264,1
2,713,2,4.46164,-5.96046e-08,-0.0498486,4.68693,0
2,713,2,12.7409,0.13957,-0.0462495,4.74711,1
2,713,2,2.70564,0.13957,-0.170213,4.73131,-1
2,713,2,4.74045,-5.96046e-08,-0.0653627,4.71185,0
2,713,2,11.2105,0.49368,-0.145525,4.756,-1
2,713,2,25.1663,0.13957,-0.143419,4.74608,1
2,713,2,15.3534,0.13957,-0.113287,4.70665,-1
2,713,2,10.0839,1.68587e-07,-0.0938966,4.74727,0
2,713,2,6.90424,-8.42937e-08,-0.0965871,4.74034,0
2,713,2,2.53377,0.13957,-0.0922879,4.74039,1
2,713,2,5.94932,0.13957,-0.090643,4.73916,-1
2,713,2,16.731,3.37175e-07,-0.0871482,4.73205,0
2,713,2,21.2675,0.13957,-0.0934856,4.72976,-1
2,713,2,4.40017,1.19209e-07,-0.0953671,4.72489,0
2,713,2,5.88482,0.13957,-0.111582,4.76028,1
2,713,2,6.56158,1.68587e-07,-0.108141,4.73876,0
2,713,2,34.8629,0.13957,-0.113581,4.74658,-1
2,713,2,6.71361,1.68587e-07,-0.106037,4.74732,0
1,713,2,219.754,20.4218,-0.106773,4.73192,-0.168078
2,713,3,2.47285,-1.15424e-07,2.19526,1.60925,0
2,713,3,3.18548,3.29177e-07,2.10811,1.57963,0
2,713,3,2.78441,2.73143e-07,2.15584,1.55457,0
2,713,3,1.85558,0.13957,1.89856,1.87412,1
2,713,3,3.31687,0.13957,1.83821,1.84638,1
2,713,3,1.59638,0.13957,1.88101,1.57398,1
2,713,3,2.05313,0.93957,1.90136,1.68765,0
2,713,3,6.24834,0.13957,1.83639,1.68214,-1
1,713,3,23.3794,5.41308,1.97824,1.67679,0.0221361
#
0,714,4
2,714,1,2.57945,0.13957,-0.162853,1.74694,1
2,714,1,4.91072,0.13957,-0.122484,1.64158,-1
2,714,1,3.04483,4.21468e-08,-0.154353,1.66823,0
2,714,1,7.6469,0.49761,-0.208671,1.74056,0
2,714,1,1.84917,0.13957,-0.141598,1.38403,-1
2,714,1,3.63232,0.13957,-0.226698,1.70199,-1
2,714,1,3.74699,5.96046e-08,-0.349001,1.80781,0
2,714,1,3.34268,0.13957,-0.274345,1.62097,-1
2,714,1,1.59552,0.13957,-0.809246,1.33202,1
2,714,1,2.28381,0.13957,-0.487619,1.26019,-1
2,714,1,1.95555,0.13957,-0.547056,1.25974,-1
2,714,1,1.48189,0.93827,-0.839809,1.37804,1
2,714,1,3.90947,0.49761,-0.611259,1.30012,0
2,714,1,6.97244,0.49761,-0.65971,1.3249,0
2,714,1,4.12213,0.13957,-0.640495,1.34771,1
2,714,1,1.45838,-5.96046e-08,-0.673556,1.55414,0
2,714,1,2.23298,0.13957,-0.475119,1.56002,1
2,714,1,2.40306,0.13957,-0.60572,1.5494,-1
2,714,1,1.09549,2.10734e-08,-0.619339,1.53661,0
2,714,1,2.76237,0.93827,-0.51126,1.45377,-1
2,714,1,2.16735,5.96046e-08,-0.503238,1.45253,0
2,714,1,12.5003,0.93827,-0.558448,1.42091,-1
2,714,1,10.4645,0.13957,-0.512191,1.50162,-1
2,714,1,6.97325,0.13957,-0.521036,1.508,1
2,714,1,13.1479,0.49761,-0.521923,1.45692,0
2,714,1,9.82627,0.13957,-0.549721,1.52667,1
2,714,1,6.80269,0.13957,-0.539531,1.45112,1
2,714,1,19.3857,0.13957,-0.531937,1.47046,1
2,714,1,3.27249,8.42937e-08,-0.571921,1.43659,0
2,714,1,18.3228,0.93827,-0.550617,1.44931,1
2,714,1,3.13286,9.42432e-08,-0.535603,1.47802,0
2,714,1,1.05456,2.58096e-08,-0.580389,1.53726,0
2,714,1,2.11151,2.98023e-08,-0.552185,1.49234,0
2,714,1,13.3847,0.13957,-0.55706,1.48743,-1
2,714,1,2.10596,0,-0.566941,1.46483,0
2,714,1,2.51391,0.13957,-0.592452,1.45576,-1
2,714,1,8.94007,0.93827,-0.603597,1.5086,1
2,714,1,2.35249,4.21468e-08,-0.584677,1.48354,0
2,714,1,42.2912,0.13957,-0.581279,1.48916,-1
2,714,1,6.19925,0.13957,-0.584692,1.48795,-1
2,714,1,31.3068,0.93957,-0.598512,1.48124,0
2,714,1,7.64714,1.46001e-07,-0.601753,1.49088,0
1,714,1,287.748,48.0761,-0.536383,1.48946,-0.0977078
2,714,2,3.82532,0.13957,-1.48084,4.4267,-1
2,714,2,2.73445,0.13957,-1.48103,4.46924,-1
2,714,2,1.19753,0.13957,-1.45633,4.45237,1
2,714,2,2.04076,0.13957,-1.29632,4.14141,-1
2,714,2,1.13006,-4.71216e-08,-1.40933,4.32404,0
2,714,2,3.95882,0.13957,-1.41374,4.41694,-1
2,714,2,1.12519,0.13957,-1.28525,4.48954,1
2,714,2,1.4381,0.13957,-1.0487,4.22482,1
2,714,2,2.11757,0.13957,-0.951527,4.24335,-1
2,714,2,3.30238,1.39785e-07,-1.21259,4.3166,0
2,714,2,1.49941,7.30005e-08,-1.15545,4.33694,0
2,714,2,1.26837,0.13957,-1.11337,4.60849,-1
2,714,2,2.85968,0.13957,-1.17448,4.60185,-1
2,714,2,3.96759,0.13957,-1.1222,4.54236,1
2,714,2,2.89512,0.49368,-1.14349,4.54077,1
2,714,2,14.1353,0.13957,-1.13776,4.53879,1
2,714,2,2.23132,4.21468e-08,-1.15397,4.5461,0
2,714,2,8.73736,-2.06477e-07,-1.15585,4.5507,0
2,714,2,19.2512,0.13957,-1.16196,4.525,-1
2,714,2,3.69766,8.42937e-08,-1.17683,4.53958,0
2,714,2,1.80993,9.18569e-08,-1.16848,4.4098,0
2,714,2,4.4643,2.2302e-07,-1.12766,4.43407,0
2,714,2,4.35556,0.13957,-1.10146,4.38202,-1
2,714,2,1.18421,2.10734e-08,-1.0873,4.40243,0
2,714,2,2.4353,1.15424e-07,-1.0959,4.44586,0
2,714,2,5.64948,0.13957,-1.04986,4.52155,-1
2,714,2,10.3761,0.13957,-0.972737,4.54802,1
2,714,2,1.26828,-2.98023e-08,-1.04839,4.50552,0
2,714,2,8.16077,0.13957,-1.06292,4.43566,-1
2,714,2,2.18566,2.98023e-08,-1.0548,4.43231,0
2,714,2,3.47113,-9.42432e-08,-1.04775,4.47754,0
2,714,2,7.36761,0.13957,-1.00876,4.50443,1
2,714,2,9.17882,0.13957,-0.986407,4.50698,1
2,714,2,6.57201,2.06477e-07,-0.977852,4.51162,0
2,714,2,1.37739,5.5755e-08,-0.933637,4.50405,0
2,714,2,8.51204,0.13957,-1.03614,4.39656,1
2,714,2,2.81369,8.9407e-08,-1.02933,4.3842,0
2,714,2,4.66455,0.13957,-1.01301,4.39518,-1
2,714,2,13.6511,0.13957,-0.919178,4.3789,1
2,714,2,9.75723,0.13957,-0.985031,4.43841,-1
2,714,2,3.14393,1.26441e-07,-0.982993,4.45055,0
2,714,2,16.4669,0.13957,-0.952188,4.45362,1
2,714,2,6.13966,0.13957,-0.917232,4.43499,-1
2,714,2,7.26326,0.13957,-0.920227,4.41654,-1
2,714,2,1.91132,0.13957,-0.972671,4.42103,-1
2,714,2,15.3261,2.38419e-07,-0.955978,4.40519,0
2,714,2,9.83601,0,-0.955128,4.41615,0
1,714,2,252.068,38.3042,-1.06816,4.45847,0.0172233
2,714,3,2.96491,0.13957,0.650809,5.66331,-1
2,714,3,4.69266,0.13957,0.853785,5.47886,1
2,714,3,9.24645,0.13957,0.845863,5.67182,-1
2,714,3,2.08617,-1.07454e-07,1.00585,5.56577,0
2,714,3,1.61883,-5.96046e-08,0.999428,5.63896,0
2,714,3,8.48626,0.13957,0.90139,5.57275,1
2,714,3,4.21288,0.13957,0.936767,5.59894,1
2,714,3,7.81962,0.13957,0.907328,5.6154,-1
1,714,3,41.0574,4.12697,0.882563,5.60391,-0.0641702
2,714,4,1.19334,0.13957,-1.68884,4.58863,-1
2,714,4,2.5213,0.93827,-1.58739,4.28456,1
2,714,4,3.80106,0.13957,-1.87243,4.10032,1
2,714,4,4.3224,-1.97686e-07,-1.84023,4.17753,0
2,714,4,2.17804,1.65932e-07,-1.86494,4.21392,0
2,714,4,2.30481,1.78814e-07,-1.80339,4.23078,0
2,714,4,13.8874,0.93957,-1.82857,4.2429,0
2,714,4,4.51574,1.78814e-07,-1.84278,4.24489,0
1,714,4,34.6046,5.69212,-1.8205,4.23148,0.147708
#
0,715,4
2,715,1,1.3966,0.13957,1.14539,1.00523,-1
2,715,1,1.9801,0.49368,1.00992,0.702561,-1
2,715,1,5.27284,0.49368,1.03164,1.05669,-1
2,715,1,1.4059,2.10734e-08,0.714881,0.594597,0
2,715,1,4.82431,0.49761,0.752289,0.616735,0
2,715,1,3.02905,0.49761,0.909856,1.19931,0
2,715,1,9.96929,0.49368,0.603576,0.678646,-1
2,715,1,2.52036,0.13957,0.798121,0.70798,1
