type, event, jet, pt, mass, eta, phi, charge
2,910,4,1.59238,0.13957,1.06327,4.42792,-1
2,910,4,1.80203,-2.10734e-08,1.12598,4.58747,0
2,910,4,4.85766,0.93827,1.13516,4.4467,1
2,910,4,3.07805,0.13957,1.19441,4.57318,-1
2,910,4,4.65474,0.13957,1.17115,4.53991,1
2,910,4,2.42064,6.664e-08,1.24622,4.57809,0
2,910,4,1.95196,5.96046e-08,1.293,4.53726,0
2,910,4,5.34283,0.13957,1.28238,4.46678,1
2,910,4,1.15574,4.94216e-08,1.20144,4.49797,0
2,910,4,21.0208,0.93957,1.22945,4.50535,0
2,910,4,8.19785,0.93827,1.24706,4.48284,-1
1,910,4,67.7655,14.691,1.21016,4.51956,0.0105422
#
0,911,4
2,911,1,1.39941,0.13957,-0.517189,1.1084,-1
2,911,1,1.4088,0.13957,-0.445455,1.27393,1
2,911,1,2.46547,0.13957,-0.280155,0.886166,-1
2,911,1,1.34158,0.13957,0.236835,1.24354,1
2,911,1,1.5319,2.10734e-08,-0.179699,1.15625,0
2,911,1,15.4894,5.05762e-07,-0.0177091,1.17772,0
2,911,1,98.1586,3.01578e-06,-0.0245821,1.19127,0
2,911,1,20.82,5.84004e-07,-0.0214597,1.18424,0
2,911,1,52.0156,-2.61174e-06,-0.0222605,1.18676,0
2,911,1,54.1422,-2.86102e-06,-0.0201766,1.18822,0
1,911,1,248.648,17.1516,-0.0299399,1.18532,-0.00448001
2,911,2,40.1055,0.13957,-1.37727,4.41549,1
2,911,2,16.3023,0.13957,-1.37481,4.45261,-1
2,911,2,140.728,0.13957,-1.32926,4.44673,1
2,911,2,49.883,0.13957,-1.33325,4.45732,-1
1,911,2,246.997,5.87328,-1.34111,4.44418,0.464128
2,911,3,2.36113,0.93827,1.43359,4.30768,1
2,911,3,1.66619,0.13957,1.17525,4.21599,-1
2,911,3,1.49966,0.93827,1.29328,4.87537,-1
2,911,3,1.41772,0.13957,0.944833,4.45481,1
2,911,3,1.59406,0.93827,0.996199,4.64446,1
2,911,3,4.21558,0.93827,1.16617,4.608,-1
2,911,3,9.85406,0.13957,1.02558,4.5705,1
2,911,3,15.5579,0.13957,1.02181,4.63061,-1
1,911,3,37.8688,10.1284,1.08989,4.57856,-0.202072
2,911,4,1.15408,2.10734e-08,1.65316,2.28654,0
2,911,4,11.9875,0.13957,1.62521,2.56095,1
2,911,4,2.06075,0.93957,1.59352,2.52063,0
2,911,4,1.43666,0.13957,1.15516,2.4662,-1
2,911,4,2.60818,0.49761,1.10568,2.57418,0
2,911,4,1.13146,0.13957,1.27989,2.94969,1
2,911,4,1.52949,2.98023e-08,1.24331,2.879,0
2,911,4,1.45662,0.13957,1.26649,2.764,1
2,911,4,3.20116,0.13957,1.31044,2.72728,1
2,911,4,3.62347,0.13957,1.29927,2.69185,-1
2,911,4,2.46159,0.13957,1.33593,2.68609,-1
1,911,4,32.3766,8.73631,1.45101,2.62319,0.314079
#
0,912,6
2,912,1,3.77896,0.13957,0.2514,5.96396,1
2,912,1,23.737,0.13957,0.309498,5.88702,-1
2,912,1,10.2426,1.68587e-07,0.30911,5.90555,0
2,912,1,175.57,0.13957,0.301447,5.8969,1
2,912,1,204.518,0.13957,0.305433,5.90002,-1
2,912,1,44.6739,-9.53674e-07,0.305209,5.90059,0
1,912,1,462.509,4.31108,0.303757,5.89887,-0.105738
2,912,2,4.56345,-1.97686e-07,-1.25826,2.61425,0
2,912,2,3.61695,-1.03238e-07,-1.28684,2.63118,0
2,912,2,56.2625,0.13957,-1.31666,2.63737,1
2,912,2,273.496,0.13957,-1.31019,2.64114,-1
2,912,2,6.60302,8.42937e-08,-0.853816,2.3918,0
2,912,2,3.49665,1.19209e-07,-0.874581,2.41072,0
2,912,2,8.02525,0.13957,-0.892824,2.39722,-1
2,912,2,49.6382,0.13957,-0.894962,2.40309,1
1,912,2,404.101,73.6384,-1.25274,2.60044,-0.432881
2,912,3,4.35997,0.49368,-0.353819,3.59558,1
2,912,3,5.03606,0.49761,-0.283937,3.5974,0
2,912,3,1.13676,0.13957,0.213404,3.58729,1
2,912,3,5.02193,0.13957,-0.294229,3.45917,1
2,912,3,1.61797,-2.10734e-08,-0.252699,3.42599,0
2,912,3,1.12957,0.13957,-0.285575,3.25221,-1
2,912,3,6.66098,0.13957,-0.204941,3.35506,1
2,912,3,4.83166,0.13957,-0.177836,3.36595,1
2,912,3,1.47871,2.10734e-08,-0.209463,3.18422,0
2,912,3,3.62024,0.13957,-0.162389,3.37652,-1
2,912,3,3.86223,0.13957,-0.0577143,3.42987,-1
2,912,3,1.00448,0,-0.178786,3.28484,0
2,912,3,4.82342,0.13957,-0.064232,3.36637,1
2,912,3,9.55846,0.13957,-0.0768801,3.31384,-1
2,912,3,9.19335,0.13957,-0.0907383,3.3068,-1
2,912,3,26.1251,5.84004e-07,-0.119043,3.29817,0
2,912,3,9.47877,0,-0.127144,3.29535,0
2,912,3,4.37238,0.93957,-0.0972128,3.21914,0
2,912,3,1.43552,0.49368,0.0904288,3.05225,-1
2,912,3,1.62615,0.13957,-0.0183791,3.08153,-1
2,912,3,4.29752,0,-0.0557185,3.22488,0
2,912,3,19.6773,0.13957,-0.0318732,3.26545,1
2,912,3,4.12877,0,-0.0360421,3.19959,0
2,912,3,8.29342,0.93827,0.127188,3.29565,1
2,912,3,2.63772,0.13957,0.0787015,3.07686,-1
2,912,3,3.90709,-7.30005e-08,0.0802471,3.28498,0
2,912,3,7.9964,0.13957,0.0336578,3.24338,1
2,912,3,10.338,0.13957,0.00841307,3.19069,1
2,912,3,1.80697,2.10734e-08,0.121871,3.22345,0
2,912,3,3.1866,-5.96046e-08,0.0900046,3.13522,0
2,912,3,2.07324,0.13957,0.137767,3.18263,-1
2,912,3,19.237,0.13957,0.11062,3.15189,1
2,912,3,1.02562,0.13957,0.0581082,3.18606,-1
2,912,3,10.2295,0.13957,0.0785068,3.21478,1
2,912,3,6.62569,-8.42937e-08,0.0814522,3.16332,0
2,912,3,16.8633,0.13957,0.0858715,3.18117,-1
2,912,3,20.4896,-2.38419e-07,0.0894423,3.1871,0
2,912,3,26.3908,3.37175e-07,0.0915208,3.19252,0
1,912,3,274.15,46.019,-0.0151072,3.25698,0.179916
2,912,4,4.38709,0.93827,1.63893,6.08982,-1
2,912,4,1.42705,0.49761,1.48897,0.0739679,0
2,912,4,1.31934,0.93827,1.71917,6.16751,1
2,912,4,1.72703,0.93827,1.36663,6.23936,1
2,912,4,1.99054,0.93957,1.48149,5.9086,0
2,912,4,1.55851,0.13957,1.30007,6.04396,1
2,912,4,4.74311,0.13957,1.12402,6.12901,1
2,912,4,3.82914,-1.19209e-07,1.24391,5.98427,0
2,912,4,3.93473,0.13957,1.23433,5.92995,-1
2,912,4,1.64319,0.93957,1.22359,5.84057,0
2,912,4,5.10182,-1.03238e-07,1.20866,6.00171,0
2,912,4,2.9895,5.96046e-08,1.21447,5.95736,0
2,912,4,3.13127,1.03238e-07,1.15113,6.06062,0
2,912,4,1.67011,0,1.04083,6.05477,0
2,912,4,3.04864,0.13957,1.10185,6.06055,-1
2,912,4,2.24293,0.13957,1.00468,5.90808,-1
2,912,4,7.08222,0.13957,1.15074,5.89788,1
2,912,4,1.66247,-5.16191e-08,1.13152,5.88779,0
2,912,4,1.63186,4.71216e-08,1.05042,5.8994,0
2,912,4,17.4404,0.13957,1.05527,5.93788,1
2,912,4,11.0018,3.57628e-07,1.08871,5.95005,0
2,912,4,2.74261,0.13957,1.13751,5.96476,-1
2,912,4,10.6296,0.13957,1.11161,5.98267,-1
2,912,4,14.6461,0.13957,1.09825,5.99541,-1
1,912,4,111.203,24.0867,1.17604,5.98661,-0.0695553
2,912,5,2.57652,0.93827,-0.871324,1.15638,1
2,912,5,6.46832,-1.46001e-07,-0.601805,1.04232,0
2,912,5,69.4527,1.3487e-06,-0.596098,1.0395,0
1,912,5,78.4806,6.3182,-0.606474,1.04356,0.0328229
2,912,6,1.10573,-1.49012e-08,-2.11261,5.04958,0
2,912,6,1.07195,-8.29662e-08,-1.96279,4.97125,0
2,912,6,8.33444,0.49368,-2.04521,4.93369,1
2,912,6,7.73534,0.13957,-2.06693,4.88699,-1
2,912,6,3.24132,0.13957,-1.76051,4.87483,1
2,912,6,3.57552,0.13957,-1.83822,4.86374,-1
2,912,6,1.41825,-8.6888e-08,-1.8325,4.8839,0
2,912,6,8.93844,0.13957,-1.92643,4.91194,-1
2,912,6,10.056,0.13957,-1.86708,4.95677,1
2,912,6,1.27942,4.47035e-08,-1.84246,4.98365,0
1,912,6,46.7212,5.27071,-1.94553,4.92079,0.029568
#
0,913,2
2,913,1,1.70112,0.13957,0.838074,2.67896,1
2,913,1,3.20915,0.13957,0.806672,3.08993,-1
2,913,1,91.4909,-1.3487e-06,0.804464,2.97632,0
2,913,1,132.368,-3.8147e-06,0.799678,2.97495,0
1,913,1,228.674,6.95155,0.802258,2.97494,-0.00659193
2,913,2,32.5127,3.23407e-06,0.124918,5.98016,0
2,913,2,3.81063,3.81656e-07,0.136972,5.9815,0
2,913,2,47.613,-3.50402e-06,0.139956,5.99234,0
2,913,2,21.1041,-1.54513e-06,0.144184,5.99184,0
2,913,2,1.89484,0.13957,-0.271837,6.04299,-1
2,913,2,8.58126,0.13957,-0.178356,0.0530077,-1
2,913,2,81.9151,0.13957,-0.211328,0.0663675,1
2,913,2,21.0955,0.13957,-0.198659,0.0850458,-1
1,913,2,214.931,54.6624,-0.0436474,6.17446,0.230377
#
0,914,3
2,914,1,36.7674,0.13957,-0.510158,3.85967,1
2,914,1,87.0044,0.49761,-0.505328,3.861,0
2,914,1,54.3979,0.13957,-0.501959,3.86368,-1
2,914,1,1.69768,0.13957,0.241305,4.26861,1
2,914,1,9.70697,0.13957,0.0171074,4.30134,-1
2,914,1,3.87573,-4.02055e-07,0.0952431,4.14202,0
2,914,1,2.64594,-2.77978e-07,0.091573,4.15016,0
2,914,1,1.16857,4.71216e-08,-0.0816322,4.02212,0
2,914,1,4.54781,0.13957,-0.0986683,4.08347,1
2,914,1,28.4127,5.84004e-07,-0.0978865,4.06757,0
2,914,1,38.1246,0.13957,-0.0797148,4.08055,1
2,914,1,22.269,2.85107e-06,-0.0909482,4.06946,0
2,914,1,13.2867,2.92002e-07,-0.0928605,4.07236,0
2,914,1,65.1172,0.13957,-0.0885485,4.07819,1
2,914,1,5.04849,1.97686e-07,-0.0858877,4.07754,0
2,914,1,50.5407,0.13957,-0.085542,4.07308,-1
2,914,1,17.1384,0.13957,-0.0852101,4.0751,-1
2,914,1,12.1707,1.57248e-06,-0.0881224,4.07715,0
2,914,1,72.885,-2.52319e-06,-0.0893925,4.07471,0
2,914,1,104.276,0.13957,-0.0874823,4.07441,-1
2,914,1,119.396,-4.8628e-06,-0.0880164,4.07516,0
1,914,1,746.95,155.328,-0.188462,4.02829,-0.119664
2,914,2,1.87801,0.49761,0.587955,1.23875,0
2,914,2,1.55744,0.13957,0.404596,0.888747,1
2,914,2,1.56707,0.49368,0.514462,1.00244,-1
2,914,2,12.4596,-3.37175e-07,0.831279,0.828183,0
2,914,2,3.8848,4.21468e-08,0.822512,0.845491,0
2,914,2,314.34,0.49368,0.827817,0.838513,-1
2,914,2,353.78,0.49368,0.827823,0.838071,1
1,914,2,689.295,29.21,0.825921,0.839685,0.057189
2,914,3,1.90542,0.13957,0.25977,1.44335,-1
2,914,3,1.16552,0.13957,-0.124906,2.13838,1
2,914,3,2.822,0.13957,-0.0289439,2.03319,1
2,914,3,2.36211,0.13957,0.197778,1.89132,1
2,914,3,2.05132,0.13957,-0.193873,1.81535,1
2,914,3,5.25618,0.13957,-0.109366,1.66206,-1
2,914,3,1.98346,0.13957,0.0660102,1.63487,-1
2,914,3,2.50007,-5.16191e-08,0.0325252,1.65596,0
2,914,3,2.01952,0.13957,-0.0266636,1.66776,-1
2,914,3,2.88954,0.49368,0.000473634,1.94192,-1
2,914,3,3.64415,0.13957,0.0986545,1.82739,-1
2,914,3,3.52016,0.13957,0.0324562,1.78539,-1
2,914,3,5.76979,0.49368,-0.0431062,1.81259,1
1,914,3,37.4687,7.52505,0.00406701,1.78603,-0.186007
#
0,915,4
2,915,1,4.76438,0.13957,-0.239702,1.56379,-1
2,915,1,1.0069,-1.49012e-08,-0.251441,1.71764,0
2,915,1,4.9338,0.13957,-0.161662,1.7114,1
2,915,1,178.369,0.13957,-0.210192,1.65023,-1
2,915,1,575.712,0.13957,-0.20879,1.64764,1
1,915,1,764.756,8.07311,-0.209072,1.64823,0.51977
2,915,2,1.68546,0.13957,-0.334499,5.02343,-1
2,915,2,4.09869,0.13957,-0.215711,4.74433,-1
2,915,2,1.1069,1.49012e-08,-0.42482,4.89628,0
2,915,2,3.29559,0.13957,-0.364866,4.8001,1
2,915,2,1.18861,0.13957,-0.66007,4.60024,-1
2,915,2,2.33965,0.13957,-0.623143,4.71286,1
2,915,2,4.50447,0.13957,-0.390106,4.67596,-1
2,915,2,5.50491,8.42937e-08,-0.469612,4.71984,0
2,915,2,6.06449,8.42937e-08,-0.413329,4.64031,0
2,915,2,2.42933,4.21468e-08,-0.452618,4.68708,0
2,915,2,2.62254,5.16191e-08,-0.436988,4.61611,0
2,915,2,6.99307,0.13957,-0.477332,4.67011,1
2,915,2,12.5938,0.49761,-0.445922,4.64237,0
2,915,2,5.36737,0.13957,-0.449363,4.63965,-1
2,915,2,23.0768,0.13957,-0.476311,4.61375,1
2,915,2,16.655,0.13957,-0.481105,4.65431,-1
2,915,2,1.48758,9.42432e-08,-0.463758,4.63001,0
2,915,2,62.7271,-2.02305e-06,-0.480784,4.63491,0
2,915,2,3.25543,-7.30005e-08,-0.478283,4.64402,0
2,915,2,45.0308,0.49368,-0.474412,4.64364,1
2,915,2,159.043,0.13957,-0.474073,4.6371,1
2,915,2,129.537,4.67203e-06,-0.470904,4.6366,0
1,915,2,500.34,23.775,-0.469853,4.6429,0.412057
2,915,3,3.04931,0.13957,0.0841352,5.04458,1
2,915,3,4.23797,0.13957,0.319179,5.06716,1
2,915,3,10.4302,0.13957,0.202854,5.07642,-1
2,915,3,15.1508,0.13957,0.236273,5.05925,-1
2,915,3,9.81035,3.95372e-07,0.241848,5.05053,0
2,915,3,20.0277,7.53946e-07,0.232305,5.04924,0
2,915,3,15.0981,0.13957,0.209117,5.02531,-1
2,915,3,9.1784,0.13957,0.240298,5.02461,1
2,915,3,12.7801,0.13957,0.258695,5.01483,1
2,915,3,47.2463,1.16801e-06,0.223255,4.96244,0
2,915,3,40.044,0.13957,0.227521,4.96865,-1
2,915,3,29.8594,0.13957,0.220062,4.97139,1
2,915,3,46.4335,1.3487e-06,0.22242,4.9741,0
1,915,3,263.151,11.9405,0.22637,4.99736,-0.082089
2,915,4,2.26902,0.49761,2.36064,0.110299,0
2,915,4,1.20866,5.96046e-08,1.59292,0.0332373,0
2,915,4,1.6902,0.13957,1.70498,6.22112,-1
2,915,4,1.5514,-1.1151e-07,1.81808,6.17017,0
2,915,4,2.77698,0.13957,1.7713,6.208,1
2,915,4,2.48409,0.13957,2.06902,0.123826,-1
2,915,4,3.17404,0.93957,1.93561,6.26836,0
2,915,4,2.37826,0.13957,1.82216,0.0286467,-1
2,915,4,2.22001,0.13957,1.99307,0.120656,-1
2,915,4,1.17994,0.13957,1.85715,0.158038,-1
2,915,4,4.83066,0.93957,1.90877,0.138381,0
1,915,4,25.6608,6.5038,1.93581,0.0486796,-0.278518
#
0,916,3
2,916,1,4.69645,0.13957,-0.210215,1.83515,-1
2,916,1,1.56867,0.13957,-0.387444,1.93483,1
2,916,1,1.6543,0.13957,-0.475668,2.04755,-1
2,916,1,4.1511,-1.19209e-07,-0.662473,2.01763,0
2,916,1,5.08735,0.13957,-0.608597,2.10729,1
2,916,1,126.964,0.13957,-0.627034,2.07141,1
2,916,1,269.636,0.13957,-0.63217,2.07188,-1
1,916,1,413.604,23.2696,-0.624972,2.06835,-0.344083
2,916,2,13.251,0.13957,0.246347,5.0988,-1
2,916,2,2.2259,2.98023e-08,0.19364,5.1344,0
2,916,2,5.01698,0.13957,0.218703,5.14001,-1
2,916,2,9.02786,-1.68587e-07,0.199619,5.12691,0
2,916,2,6.64354,-3.15398e-07,0.203075,5.11896,0
2,916,2,41.2171,-1.84678e-06,0.209065,5.11342,0
2,916,2,20.1513,-3.37175e-07,0.206074,5.11854,0
2,916,2,27.3446,-3.37175e-07,0.208195,5.1264,0
2,916,2,36.4723,1.58149e-06,0.222011,5.12928,0
2,916,2,14.4107,6.0785e-07,0.223237,5.12352,0
2,916,2,48.1688,0.13957,0.220147,5.11998,1
2,916,2,20.2329,0.13957,0.21875,5.11751,1
2,916,2,9.50959,4.61696e-07,0.266178,5.18834,0
2,916,2,17.6333,0.13957,0.271802,5.20054,-1
2,916,2,11.6513,0.13957,0.253463,5.20434,1
2,916,2,22.4293,-6.30796e-07,0.253104,5.20476,0
2,916,2,8.48708,4.61696e-07,0.254288,5.19753,0
2,916,2,32.8342,-1.16801e-06,0.256476,5.20111,0
1,916,2,346.467,15.0494,0.228888,5.1442,0.127345
2,916,3,3.42266,0.13957,0.749847,5.8238,-1
2,916,3,6.92764,0.13957,0.885253,5.81442,1
2,916,3,11.1107,0.13957,0.830655,5.71978,-1
2,916,3,4.95991,-2.45756e-07,0.884277,5.67753,0
2,916,3,4.28738,2.06477e-07,0.98563,5.71385,0
2,916,3,5.29069,0.13957,0.932499,5.74078,-1
2,916,3,7.53985,1.19209e-07,0.934984,5.69222,0
2,916,3,5.6419,1.03238e-07,0.926404,5.71106,0
2,916,3,6.54327,-2.6656e-07,0.955831,5.71181,0
2,916,3,9.48145,-3.95372e-07,0.947127,5.72657,0
2,916,3,21.5429,0.13957,0.939678,5.71509,1
1,916,3,86.6911,5.69595,0.914762,5.72602,0.0996738
#
0,917,2
2,917,1,2.82853,1.03238e-07,1.0907,5.94464,0
2,917,1,113.595,0.13957,1.0524,5.94828,-1
2,917,1,11.0431,0.13957,1.06228,5.94577,1
2,917,1,7.9139,1.88486e-07,1.06224,5.9466,0
2,917,1,1.83589,0.13957,0.838111,5.90827,-1
2,917,1,3.29822,0.13957,0.839889,5.86457,1
2,917,1,6.07353,0.13957,0.868626,5.7225,1
2,917,1,17.1162,4.12953e-07,0.915333,5.78065,0
2,917,1,29.343,7.53946e-07,0.909419,5.78179,0
2,917,1,19.0566,0.13957,0.901343,5.80401,-1
2,917,1,6.68485,3.03925e-07,0.851712,5.75922,0
2,917,1,15.5371,0.13957,0.826077,5.78019,1
2,917,1,5.36895,2.06477e-07,0.854575,5.78157,0
2,917,1,9.99293,0.13957,0.858799,5.788,1
2,917,1,47.6688,0.13957,0.854934,5.80124,-1
2,917,1,16.0566,0.13957,0.866836,5.80133,-1
1,917,1,312.422,38.3633,0.95716,5.85888,-0.485837
2,917,2,2.81713,0.49368,1.78056,2.81064,1
2,917,2,2.36485,0.49368,1.74245,2.89239,-1
2,917,2,1.71593,0.13957,1.62364,2.76549,1
2,917,2,1.35278,0.93957,1.61082,2.88388,0
2,917,2,4.68963,0.13957,1.25383,2.86085,-1
2,917,2,15.2844,1.30587e-06,1.31506,2.84026,0
2,917,2,3.67313,1.57699e-07,1.31542,2.84597,0
2,917,2,51.3275,0.13957,1.31033,2.85015,-1
2,917,2,80.7188,0.13957,1.30564,2.84486,1
2,917,2,84.3324,-1.90735e-06,1.30784,2.84475,0
2,917,2,16.4389,1.14342e-06,1.30735,2.84388,0
1,917,2,264.703,23.1883,1.32231,2.84557,0.101505
#
0,918,4
2,918,1,1.68263,0.13957,-1.32186,3.09815,-1
2,918,1,20.6831,3.39694e-06,-1.42332,3.13862,0
2,918,1,23.4508,3.6158e-06,-1.42915,3.13674,0
2,918,1,214.511,1.20631e-05,-1.42844,3.12825,0
1,918,1,260.325,3.10538,-1.42745,3.12964,-0.0064635
2,918,2,1.91302,0.49368,-0.280922,0.221417,1
2,918,2,1.86903,-4.21468e-08,-0.317131,0.232041,0
2,918,2,2.31667,0.49368,-0.322789,0.137065,-1
2,918,2,4.74529,0.13957,-0.343267,0.177983,-1
2,918,2,5.95792,0.13957,-0.388359,0.210433,-1
2,918,2,1.11037,0.13957,-0.442026,0.254794,1
2,918,2,2.47297,-5.96046e-08,-0.398875,0.204673,0
2,918,2,12.8552,0,-0.389575,0.165765,0
2,918,2,4.43192,0.13957,-0.521609,0.293984,-1
2,918,2,1.42493,0,-0.41687,0.181563,0
2,918,2,2.56751,0.13957,-0.402359,0.126782,1
2,918,2,1.2327,0.13957,-0.890923,5.8774,1
2,918,2,1.8137,-2.10734e-08,-0.891423,5.96646,0
2,918,2,4.00544,0.13957,-0.718172,5.97572,-1
2,918,2,1.85653,2.10734e-08,-0.815113,6.04884,0
2,918,2,1.60377,0.13957,-0.89442,6.17998,1
2,918,2,2.29264,0.13957,-0.693481,6.09618,-1
2,918,2,2.39938,8.42937e-08,-0.744007,0.00339254,0
2,918,2,18.6733,0.13957,-0.746716,6.24513,-1
2,918,2,6.03802,0.49761,-0.756114,6.24081,0
2,918,2,6.66385,0.49761,-0.742841,6.24411,0
2,918,2,1.58303,2.58955e-07,-0.720937,6.21365,0
2,918,2,9.56409,-4.4604e-07,-0.723128,6.22744,0
2,918,2,8.84899,1.42554e-06,-0.752178,6.23167,0
2,918,2,41.8838,0.13957,-0.739034,6.21596,-1
2,918,2,44.3647,0.13957,-0.742487,6.22443,1
2,918,2,2.97806,-1.3328e-07,-0.748413,6.22798,0
2,918,2,23.1171,8.92081e-07,-0.765772,6.26964,0
2,918,2,5.92054,0.13957,-0.764963,6.2651,1
2,918,2,16.6135,6.7435e-07,-0.765218,6.26277,0
1,918,2,241.613,44.8052,-0.69738,6.26694,-0.105275
2,918,3,2.35934,0.13957,-0.0908393,6.1242,1
2,918,3,3.42096,-5.96046e-08,0.0662435,6.2458,0
2,918,3,3.89945,0.13957,0.0949926,6.22322,-1
2,918,3,4.20355,-3.57628e-07,0.112693,6.11727,0
2,918,3,7.82166,1.19209e-07,0.106492,6.10668,0
2,918,3,11.3387,-9.53674e-07,0.0933719,6.12027,0
2,918,3,4.87355,-8.42937e-08,0.0898983,6.12092,0
1,918,3,37.8758,2.60194,0.0841588,6.13935,-0.0406175
2,918,4,1.1567,3.332e-08,-1.66289,1.62496,0
2,918,4,1.772,0.13957,-2.2806,1.08103,1
2,918,4,2.75535,0.93827,-1.90479,1.44427,1
2,918,4,1.16791,6.664e-08,-2.26988,1.58598,0
2,918,4,3.19637,-1.83714e-07,-1.99405,1.42743,0
2,918,4,1.53986,0.13957,-2.17394,1.34213,1
2,918,4,1.38859,7.88495e-08,-2.17991,1.52998,0
2,918,4,11.7997,0.13957,-2.12363,1.48386,-1
2,918,4,4.77514,0.13957,-2.15524,1.49072,-1
1,918,4,29.3795,6.08785,-2.10996,1.45584,-0.35557
#
0,919,6
2,919,1,1.12008,0.13957,-0.68896,5.9048,1
2,919,1,4.72901,0.13957,-0.751702,6.03549,-1
2,919,1,399.558,0.13957,-0.761187,6.02964,1
2,919,1,188.496,0.13957,-0.759404,6.03262,-1
1,919,1,593.894,5.33209,-0.760423,6.0304,0.349305
2,919,2,2.89788,0.93827,0.195232,3.30878,-1
2,919,2,1.45195,-2.20013e-07,-0.0025115,3.34788,0
2,919,2,2.73542,-5.96046e-08,0.0892217,3.66021,0
2,919,2,3.61876,4.21468e-08,-0.115459,3.74661,0
2,919,2,1.20291,2.10734e-08,-0.0566741,3.77361,0
2,919,2,4.155,-5.96046e-08,-0.0654754,3.7095,0
2,919,2,15.9947,0.13957,-0.0161254,3.71645,-1
2,919,2,162.969,0.49761,-0.0118909,3.71801,0
2,919,2,122.515,0.13957,-0.0109727,3.71803,1
1,919,2,317.199,19.3726,-0.0110001,3.71258,0.326327
2,919,3,1.59241,0.13957,0.127002,1.95508,1
2,919,3,1.52213,0.93957,0.325348,1.86576,0
2,919,3,3.68455,0.93957,0.206784,2.29226,0
2,919,3,1.95772,0.13957,0.383466,1.87283,1
2,919,3,1.32285,0.13957,0.346963,2.17362,1
2,919,3,1.17468,0.13957,0.644455,2.34196,-1
2,919,3,2.31608,-1.1151e-07,0.696467,2.20341,0
2,919,3,4.12232,0.13957,0.438762,2.10876,1
2,919,3,8.80506,0.93957,0.550834,2.03114,0
2,919,3,10.9837,0.49368,0.597304,2.23182,1
2,919,3,5.35795,0.13957,0.645318,2.17167,1
2,919,3,2.66071,5.16191e-08,0.640177,2.12964,0
2,919,3,1.44886,2.98023e-08,0.491105,2.17004,0
2,919,3,5.32244,0.49368,0.563945,2.20946,1
2,919,3,7.7132,3.03925e-07,0.527095,2.18752,0
2,919,3,14.3715,0.49368,0.583837,2.18158,-1
2,919,3,5.14511,0,0.582506,2.17937,0
2,919,3,3.80111,0.49368,0.600732,2.13896,-1
2,919,3,15.0244,0.13957,0.56005,2.16397,-1
2,919,3,3.69394,7.30005e-08,0.557592,2.16099,0
2,919,3,13.9152,0.49368,0.582691,2.14676,-1
2,919,3,10.0841,-1.19209e-07,0.527456,2.15201,0
2,919,3,10.8234,1.68587e-07,0.565771,2.1417,0
2,919,3,3.92592,1.3328e-07,0.514403,2.11845,0
2,919,3,4.88004,-1.46001e-07,0.546717,2.13784,0
2,919,3,9.66552,0.13957,0.532381,2.10393,-1
2,919,3,16.0009,0.49368,0.554922,2.09743,1
2,919,3,6.58028,1.19209e-07,0.539835,2.11504,0
2,919,3,15.635,2.38419e-07,0.557847,2.11425,0
2,919,3,13.0577,0,0.548569,2.11247,0
1,919,3,206.182,25.7735,0.549388,2.14011,-0.0546596
2,919,4,1.10795,3.65002e-08,-0.449821,1.77389,0
2,919,4,1.32657,-4.21468e-08,-0.331133,1.90504,0
2,919,4,6.53992,-2.2302e-07,-0.365828,1.8751,0
2,919,4,1.55616,5.96046e-08,-0.381807,1.88088,0
2,919,4,2.23764,8.9407e-08,-0.444457,1.84474,0
2,919,4,31.2066,0.13957,-0.480322,1.90919,1
2,919,4,21.8166,0.13957,-0.455602,1.92091,-1
2,919,4,2.05683,0.13957,-1.13565,2.24121,-1
2,919,4,7.19649,0.13957,-0.961218,1.85086,-1
2,919,4,1.77052,0.13957,-0.966412,1.89743,1
2,919,4,3.72527,0.13957,-0.678116,2.19593,1
2,919,4,1.74396,-7.30005e-08,-1.0524,2.05526,0
2,919,4,2.87663,0.13957,-0.87473,1.94463,1
2,919,4,2.57347,-9.42432e-08,-0.769622,2.17839,0
2,919,4,5.56311,1.19209e-07,-0.925147,2.08023,0
2,919,4,1.11729,0.49368,-0.995381,2.10382,1
2,919,4,4.38681,8.42937e-08,-0.899879,2.09063,0
2,919,4,15.7404,0.13957,-0.864654,2.12619,-1
2,919,4,45.1513,0.13957,-0.871802,2.12672,1
2,919,4,11.2241,4.76837e-07,-0.873882,2.13001,0
1,919,4,169.758,42.738,-0.735796,2.02467,0.228398
2,919,5,4.00261,0.13957,0.216169,2.84175,-1
2,919,5,1.08969,0.93957,0.49666,2.63751,0
2,919,5,6.43726,0.13957,0.523607,2.85198,1
2,919,5,26.7628,0.13957,0.428473,2.76817,1
2,919,5,9.85532,0.13957,0.447839,2.75439,-1
2,919,5,1.46691,5.96046e-08,0.522847,3.314,0
2,919,5,3.88378,0.93957,0.495416,2.93645,0
2,919,5,4.17289,0.13957,0.531382,3.19191,-1
2,919,5,3.06981,0.93827,0.400388,2.97555,-1
2,919,5,3.6262,0.13957,0.346347,3.07477,1
2,919,5,8.26154,0.93957,0.373653,3.04425,0
2,919,5,34.3753,0.93827,0.435701,3.09587,1
2,919,5,6.23479,0.13957,0.426831,3.11277,-1
1,919,5,111.773,22.9541,0.436694,2.95565,0.387377
2,919,6,3.91469,0.93827,-0.905862,4.48579,1
2,919,6,4.58878,0.49368,-1.02858,4.46326,1
